"","CustomerID","Frequency","Recency","Monetary","rankR","rankF","rankM","groupRFM","Country","Customer_Segment"
"1121",13838,174,38,539.84,5,4,4,544,"United Kingdom","Loyal Customers"
"1122",13841,1,285,0.85,2,1,1,211,"United Kingdom","Lost Lowest"
"1123",13842,206,91,833.12,5,4,5,545,"United Kingdom","Loyal Customers"
"1124",13844,20,44,49.21,5,1,1,511,"United Kingdom","New Customers"
"1125",13845,9,97,17.59,5,1,1,511,"United Kingdom","New Customers"
"1126",13846,58,57,207.42,5,1,2,512,"United Kingdom","Potential Loyalist"
"1127",13848,5,125,2.31,4,1,1,411,"United Kingdom","Promising"
"1128",13849,101,84,305.42,5,2,2,522,"United Kingdom","Potential Loyalist"
"1129",13850,94,121,227.82,4,2,2,422,"United Kingdom","Potential Loyalist"
"1130",13851,81,128,181.35,4,2,2,422,"United Kingdom","Potential Loyalist"
"1131",13853,24,41,108.71,5,1,1,511,"United Kingdom","New Customers"
"1132",13854,114,41,528.07,5,2,4,524,"United Kingdom","Recent High Spender"
"1133",13856,17,201,22.99,3,1,1,311,"United Kingdom","About To Sleep"
"1134",13858,11,90,47.69,5,1,1,511,"United Kingdom","New Customers"
"1135",13859,28,359,80.86,2,1,1,211,"United Kingdom","Lost Lowest"
"1136",13860,77,34,270.06,5,2,2,522,"United Kingdom","Potential Loyalist"
"1137",13862,142,51,245.89,5,3,2,532,"United Kingdom","Potential Loyalist"
"1138",13863,22,278,53.8,3,1,1,311,"United Kingdom","About To Sleep"
"1139",13865,30,91,117.07,5,1,1,511,"United Kingdom","New Customers"
"1140",13866,7,107,23.63,5,1,1,511,"United Kingdom","New Customers"
"1141",13867,61,64,240.59,5,2,2,522,"United Kingdom","Potential Loyalist"
"1142",13868,33,40,61.19,5,1,1,511,"United Kingdom","New Customers"
"1143",13869,307,156,903.99,4,5,5,455,"United Kingdom","Loyal Customers"
"1144",13870,118,35,398.33,5,3,3,533,"United Kingdom","Potential Loyalist"
"1145",13871,338,55,1268.26,5,5,5,555,"United Kingdom","Loyal Customers"
"1146",13873,24,152,109.97,4,1,1,411,"United Kingdom","Promising"
"1147",13874,18,391,99.1,1,1,1,111,"United Kingdom","Lost Lowest"
"1148",13875,104,86,203.68,5,2,2,522,"United Kingdom","Potential Loyalist"
"1149",13876,7,96,35.8,5,1,1,511,"United Kingdom","New Customers"
"1150",13877,3,119,3.53,4,1,1,411,"United Kingdom","Promising"
"1151",13878,36,87,167.59,5,1,1,511,"United Kingdom","New Customers"
"1152",13880,165,54,443.57,5,3,3,533,"United Kingdom","Potential Loyalist"
"1153",13881,180,36,483.22,5,4,3,543,"United Kingdom","Loyal Customers"
"1154",13882,66,35,239.77,5,2,2,522,"United Kingdom","Potential Loyalist"
"1155",13883,155,34,534.57,5,3,4,534,"United Kingdom","Loyal Customers"
"1156",13884,60,40,212.35,5,2,2,522,"United Kingdom","Potential Loyalist"
"1157",13885,28,222,110.9,3,1,1,311,"United Kingdom","About To Sleep"
"1158",13886,16,104,60.88,5,1,1,511,"United Kingdom","New Customers"
"1159",13887,19,237,73.23,3,1,1,311,"United Kingdom","About To Sleep"
"1160",13888,40,152,164.87,4,1,1,411,"United Kingdom","Promising"
"1161",13889,15,125,57.5,4,1,1,411,"United Kingdom","Promising"
"1162",13890,114,34,394.57,5,2,3,523,"United Kingdom","Potential Loyalist"
"1163",13892,27,59,29.95,5,1,1,511,"United Kingdom","New Customers"
"1164",13893,21,330,130.2,2,1,1,211,"United Kingdom","Lost Lowest"
"1165",13894,30,55,78.76,5,1,1,511,"United Kingdom","New Customers"
"1166",13895,119,54,351.32,5,3,3,533,"United Kingdom","Potential Loyalist"
"1167",13897,17,83,33.11,5,1,1,511,"United Kingdom","New Customers"
"1168",13898,12,358,31.37,2,1,1,211,"United Kingdom","Lost Lowest"
"1169",13899,19,49,57.59,5,1,1,511,"United Kingdom","New Customers"
"1170",13900,43,216,133.89,3,1,1,311,"United Kingdom","About To Sleep"
"1171",13901,149,105,557.33,5,3,4,534,"United Kingdom","Loyal Customers"
"1172",13904,26,70,34.42,5,1,1,511,"United Kingdom","New Customers"
"1173",13908,126,112,360.74,5,3,3,533,"United Kingdom","Potential Loyalist"
"1174",13911,148,90,353.6,5,3,3,533,"United Kingdom","Potential Loyalist"
"1175",13914,34,36,96.72,5,1,1,511,"United Kingdom","New Customers"
"1176",13917,18,82,36.4,5,1,1,511,"United Kingdom","New Customers"
"1177",13918,30,82,65.56,5,1,1,511,"United Kingdom","New Customers"
"1178",13919,33,86,87.96,5,1,1,511,"Denmark","New Customers"
"1179",13922,7,384,34.92,1,1,1,111,"United Kingdom","Lost Lowest"
"1180",13923,20,86,59.49,5,1,1,511,"United Kingdom","New Customers"
"1181",13924,137,34,386.22,5,3,3,533,"United Kingdom","Potential Loyalist"
"1182",13925,45,69,304.09,5,1,2,512,"United Kingdom","Potential Loyalist"
"1183",13926,11,56,71.87,5,1,1,511,"United Kingdom","New Customers"
"1184",13927,21,107,56.61,5,1,1,511,"United Kingdom","New Customers"
"1185",13928,27,43,155.72,5,1,1,511,"United Kingdom","New Customers"
"1186",13929,10,202,57.6,3,1,1,311,"United Kingdom","About To Sleep"
"1187",13930,17,90,27.89,5,1,1,511,"United Kingdom","New Customers"
"1188",13931,59,118,120.32,4,2,1,421,"United Kingdom","Potential Loyalist"
"1189",13932,16,327,97.65,2,1,1,211,"United Kingdom","Lost Lowest"
"1190",13933,23,142,79.59,4,1,1,411,"United Kingdom","Promising"
"1191",13934,31,296,98.8,2,1,1,211,"United Kingdom","Lost Lowest"
"1192",13936,27,204,42.64,3,1,1,311,"United Kingdom","About To Sleep"
"1193",13937,9,202,15.25,3,1,1,311,"United Kingdom","About To Sleep"
"1194",13938,7,68,7.09,5,1,1,511,"United Kingdom","New Customers"
"1195",13939,46,56,56.21,5,1,1,511,"United Kingdom","New Customers"
"1196",13940,49,50,152.95,5,1,1,511,"United Kingdom","New Customers"
"1197",13941,47,54,181.68,5,1,2,512,"United Kingdom","Potential Loyalist"
"1198",13946,11,112,18.47,5,1,1,511,"United Kingdom","New Customers"
"1199",13947,5,98,14.65,5,1,1,511,"United Kingdom","New Customers"
"1200",13948,3,393,11.85,1,1,1,111,"United Kingdom","Lost Lowest"
"1201",13949,160,35,233.06,5,3,2,532,"United Kingdom","Potential Loyalist"
"1202",13950,36,44,168.89,5,1,1,511,"United Kingdom","New Customers"
"1203",13951,39,209,136.08,3,1,1,311,"United Kingdom","About To Sleep"
"1204",13952,138,244,546.541,3,3,4,334,"United Kingdom","Loyal Customers"
"1205",13953,20,40,45.86,5,1,1,511,"United Kingdom","New Customers"
"1206",13954,30,34,181.86,5,1,2,512,"United Kingdom","Potential Loyalist"
"1207",13955,33,187,99.53,4,1,1,411,"United Kingdom","Promising"
"1208",13956,152,38,520.25,5,3,4,534,"United Kingdom","Loyal Customers"
"1209",13958,5,405,38.95,1,1,1,111,"United Kingdom","Lost Lowest"
"1210",13959,92,112,202.76,5,2,2,522,"United Kingdom","Potential Loyalist"
"1211",13960,12,54,25.26,5,1,1,511,"United Kingdom","New Customers"
"1212",13962,11,54,77.21,5,1,1,511,"United Kingdom","New Customers"
"1213",13963,35,341,114.38,2,1,1,211,"United Kingdom","Lost Lowest"
"1214",13967,2,178,7.2,4,1,1,411,"United Kingdom","Promising"
"1215",13969,633,40,1865.24,5,5,5,555,"United Kingdom","Loyal Customers"
"1216",13971,158,41,354.1,5,3,3,533,"United Kingdom","Potential Loyalist"
"1217",13972,15,103,38.19,5,1,1,511,"United Kingdom","New Customers"
"1218",13973,11,320,41.32,2,1,1,211,"United Kingdom","Lost Lowest"
"1219",13974,28,82,61.51,5,1,1,511,"United Kingdom","New Customers"
"1220",13975,340,64,747.65,5,5,5,555,"United Kingdom","Loyal Customers"
"1221",13976,10,239,35.68,3,1,1,311,"United Kingdom","About To Sleep"
"1222",13978,15,47,18.16,5,1,1,511,"United Kingdom","New Customers"
"1223",13979,54,106,98.94,5,1,1,511,"United Kingdom","New Customers"
"1224",13980,11,93,43.06,5,1,1,511,"United Kingdom","New Customers"
"1225",13982,115,72,258.46,5,2,2,522,"United Kingdom","Potential Loyalist"
"1226",13983,112,62,684.2,5,2,5,525,"United Kingdom","NULL"
"1227",13984,17,59,34.8,5,1,1,511,"United Kingdom","New Customers"
"1228",13985,353,37,840.09,5,5,5,555,"United Kingdom","Loyal Customers"
"1229",13986,13,50,24.2,5,1,1,511,"United Kingdom","New Customers"
"1230",13988,239,52,719.25,5,5,5,555,"United Kingdom","Loyal Customers"
"1231",13989,41,98,107.64,5,1,1,511,"United Kingdom","New Customers"
"1232",13990,16,246,42.56,3,1,1,311,"United Kingdom","About To Sleep"
"1233",13991,86,45,130.71,5,2,1,521,"United Kingdom","Potential Loyalist"
"1234",13992,5,63,5.85,5,1,1,511,"United Kingdom","New Customers"
"1235",13993,125,65,704.02,5,3,5,535,"United Kingdom","Loyal Customers"
"1236",13994,155,36,590.83,5,3,4,534,"United Kingdom","Loyal Customers"
"1237",13995,87,48,192.42,5,2,2,522,"United Kingdom","Potential Loyalist"
"1238",13999,212,43,489.63,5,4,3,543,"United Kingdom","Loyal Customers"
"1239",14000,16,239,29.89,3,1,1,311,"United Kingdom","About To Sleep"
"1240",14001,40,78,142.16,5,1,1,511,"United Kingdom","New Customers"
"1241",14002,47,167,113.34,4,1,1,411,"United Kingdom","Promising"
"1242",14004,171,76,486.33,5,3,3,533,"United Kingdom","Potential Loyalist"
"1243",14005,84,42,185.24,5,2,2,522,"United Kingdom","Potential Loyalist"
"1244",14006,30,148,71.12,4,1,1,411,"United Kingdom","Promising"
"1245",14009,44,231,122.31,3,1,1,311,"United Kingdom","About To Sleep"
"1246",14012,11,310,31.15,2,1,1,211,"United Kingdom","Lost Lowest"
"1247",14013,34,143,46.98,4,1,1,411,"United Kingdom","Promising"
"1248",14014,39,110,22.15,5,1,1,511,"United Kingdom","New Customers"
"1249",14015,20,85,62.14,5,1,1,511,"United Kingdom","New Customers"
"1250",14016,162,187,648.63,4,3,4,434,"EIRE","Loyal Customers"
"1251",14019,68,79,177.08,5,2,2,522,"United Kingdom","Potential Loyalist"
"1252",14020,39,49,111.11,5,1,1,511,"United Kingdom","New Customers"
"1253",14021,22,188,99.05,4,1,1,411,"United Kingdom","Promising"
"1254",14022,28,258,36.27,3,1,1,311,"United Kingdom","About To Sleep"
"1255",14023,31,40,89,5,1,1,511,"United Kingdom","New Customers"
"1256",14024,16,154,59.22,4,1,1,411,"United Kingdom","Promising"
"1257",14027,6,93,12.86,5,1,1,511,"United Kingdom","New Customers"
"1258",14029,15,96,65.49,5,1,1,511,"United Kingdom","New Customers"
"1259",14030,243,51,985.23,5,5,5,555,"United Kingdom","Loyal Customers"
"1260",14031,258,40,1185.22,5,5,5,555,"United Kingdom","Loyal Customers"
"1261",14032,152,35,359.26,5,3,3,533,"United Kingdom","Potential Loyalist"
"1262",14034,92,55,213.5,5,2,2,522,"United Kingdom","Potential Loyalist"
"1263",14035,66,61,185.48,5,2,2,522,"United Kingdom","Potential Loyalist"
"1264",14036,38,317,166.13,2,1,1,211,"United Kingdom","Lost Lowest"
"1265",14037,28,209,96.9,3,1,1,311,"United Kingdom","About To Sleep"
"1266",14038,93,111,179.38,5,2,2,522,"United Kingdom","Potential Loyalist"
"1267",14039,6,66,12.2,5,1,1,511,"United Kingdom","New Customers"
"1268",14040,241,73,917.85,5,5,5,555,"United Kingdom","Loyal Customers"
"1269",14041,21,299,39.29,2,1,1,211,"United Kingdom","Lost Lowest"
"1270",14044,209,59,536.23,5,4,4,544,"United Kingdom","Loyal Customers"
"1271",14045,6,142,25.4,4,1,1,411,"United Kingdom","Promising"
"1272",14046,14,317,7.57,2,1,1,211,"United Kingdom","Lost Lowest"
"1273",14047,34,41,164.03,5,1,1,511,"United Kingdom","New Customers"
"1274",14048,88,310,193.62,2,2,2,222,"United Kingdom","Lost Lowest"
"1275",14049,505,49,1290.9,5,5,5,555,"United Kingdom","Loyal Customers"
"1276",14050,54,64,83.09,5,1,1,511,"United Kingdom","New Customers"
"1277",14051,215,33,1008.5,5,4,5,545,"United Kingdom","Loyal Customers"
"1278",14052,56,52,161.4,5,1,1,511,"United Kingdom","New Customers"
"1279",14053,4,157,5.51,4,1,1,411,"United Kingdom","Promising"
"1280",14054,6,98,9.08,5,1,1,511,"United Kingdom","New Customers"
"1281",14055,10,139,44.53,4,1,1,411,"United Kingdom","Promising"
"1282",14056,1128,34,3172.58,5,5,5,555,"United Kingdom","Loyal Customers"
"1283",14057,291,56,552.77,5,5,4,554,"United Kingdom","Loyal Customers"
"1284",14059,8,299,18.5,2,1,1,211,"United Kingdom","Lost Lowest"
"1285",14060,203,37,291.44,5,4,2,542,"United Kingdom","NULL"
"1286",14062,111,42,313.65,5,2,2,522,"United Kingdom","Potential Loyalist"
"1287",14064,82,62,128.41,5,2,1,521,"United Kingdom","Potential Loyalist"
"1288",14066,7,299,30.55,2,1,1,211,"United Kingdom","Lost Lowest"
"1289",14067,52,96,148.85,5,1,1,511,"United Kingdom","New Customers"
"1290",14068,24,353,98.2,2,1,1,211,"United Kingdom","Lost Lowest"
"1291",14071,333,36,792.43,5,5,5,555,"United Kingdom","Loyal Customers"
"1292",14073,14,54,33.59,5,1,1,511,"United Kingdom","New Customers"
"1293",14075,43,37,77.97,5,1,1,511,"United Kingdom","New Customers"
"1294",14076,46,162,92.42,4,1,1,411,"United Kingdom","Promising"
"1295",14077,42,73,111.97,5,1,1,511,"United Kingdom","New Customers"
"1296",14078,65,134,174.23,4,2,2,422,"United Kingdom","Potential Loyalist"
"1297",14079,12,157,39.28,4,1,1,411,"United Kingdom","Promising"
"1298",14080,4,65,3.8,5,1,1,511,"United Kingdom","New Customers"
"1299",14081,156,300,493.97,2,3,3,233,"United Kingdom","At Risk"
"1300",14082,29,397,75.04,1,1,1,111,"United Kingdom","Lost Lowest"
"1301",14083,181,37,507.93,5,4,4,544,"United Kingdom","Loyal Customers"
"1302",14085,451,35,1093.28,5,5,5,555,"United Kingdom","Loyal Customers"
"1303",14087,70,35,110.78,5,2,1,521,"United Kingdom","Potential Loyalist"
"1304",14088,590,43,3376.44,5,5,5,555,"United Kingdom","Loyal Customers"
"1305",14089,14,89,30.9,5,1,1,511,"United Kingdom","New Customers"
"1306",14090,1,357,1.06,2,1,1,211,"United Kingdom","Lost Lowest"
"1307",14092,217,40,593.62,5,4,4,544,"United Kingdom","Loyal Customers"
"1308",14093,105,45,156.42,5,2,1,521,"United Kingdom","Potential Loyalist"
"1309",14096,5128,37,41376.33,5,5,5,555,"United Kingdom","Loyal Customers"
"1310",14098,21,69,35.8,5,1,1,511,"United Kingdom","New Customers"
"1311",14099,252,49,659.59,5,5,4,554,"United Kingdom","Loyal Customers"
"1312",14100,26,170,88.1,4,1,1,411,"United Kingdom","Promising"
"1313",14101,35,106,60.55,5,1,1,511,"United Kingdom","New Customers"
"1314",14102,84,38,177.83,5,2,2,522,"United Kingdom","Potential Loyalist"
"1315",14104,21,187,166.61,4,1,1,411,"United Kingdom","Promising"
"1316",14105,76,118,221.79,4,2,2,422,"United Kingdom","Potential Loyalist"
"1317",14107,124,84,330.02,5,3,2,532,"United Kingdom","Potential Loyalist"
"1318",14108,35,63,108.92,5,1,1,511,"United Kingdom","New Customers"
"1319",14109,14,56,38.55,5,1,1,511,"United Kingdom","New Customers"
"1320",14110,157,36,372.77,5,3,3,533,"United Kingdom","Potential Loyalist"
"1321",14111,11,47,41.05,5,1,1,511,"United Kingdom","New Customers"
"1322",14112,173,55,461.93,5,4,3,543,"United Kingdom","Loyal Customers"
"1323",14113,40,36,107.86,5,1,1,511,"United Kingdom","New Customers"
"1324",14114,15,306,94.69,2,1,1,211,"United Kingdom","Lost Lowest"
"1325",14116,72,52,234.12,5,2,2,522,"United Kingdom","Potential Loyalist"
"1326",14117,3,176,3.75,4,1,1,411,"United Kingdom","Promising"
"1327",14119,1,387,9.95,1,1,1,111,"United Kingdom","Lost Lowest"
"1328",14121,161,36,394.73,5,3,3,533,"United Kingdom","Potential Loyalist"
"1329",14124,5,117,1.79,4,1,1,411,"United Kingdom","Promising"
"1330",14125,167,43,527.94,5,3,4,534,"United Kingdom","Loyal Customers"
"1331",14126,16,40,61.86,5,1,1,511,"United Kingdom","New Customers"
"1332",14127,44,155,174.22,4,1,2,412,"United Kingdom","Potential Loyalist"
"1333",14128,46,93,87.17,5,1,1,511,"United Kingdom","New Customers"
"1334",14129,52,34,142.19,5,1,1,511,"United Kingdom","New Customers"
"1335",14130,67,352,191.98,2,2,2,222,"United Kingdom","Lost Lowest"
"1336",14132,201,35,346.5,5,4,3,543,"United Kingdom","Loyal Customers"
"1337",14133,30,162,111.36,4,1,1,411,"United Kingdom","Promising"
"1338",14135,134,34,331.31,5,3,2,532,"United Kingdom","Potential Loyalist"
"1339",14138,47,34,108.65,5,1,1,511,"United Kingdom","New Customers"
"1340",14139,26,79,37.9,5,1,1,511,"United Kingdom","New Customers"
"1341",14140,67,36,127.88,5,2,1,521,"United Kingdom","Potential Loyalist"
"1342",14141,46,35,158.18,5,1,1,511,"United Kingdom","New Customers"
"1343",14142,22,406,38.95,1,1,1,111,"United Kingdom","Lost Lowest"
"1344",14143,7,166,38.4,4,1,1,411,"United Kingdom","Promising"
"1345",14145,12,79,59.4,5,1,1,511,"United Kingdom","New Customers"
"1346",14146,245,41,653.19,5,5,4,554,"United Kingdom","Loyal Customers"
"1347",14147,6,82,24,5,1,1,511,"United Kingdom","New Customers"
"1348",14148,3,266,22.65,3,1,1,311,"United Kingdom","About To Sleep"
"1349",14149,40,245,123.94,3,1,1,311,"United Kingdom","About To Sleep"
"1350",14150,26,68,43.74,5,1,1,511,"United Kingdom","New Customers"
"1351",14152,50,108,56.88,5,1,1,511,"United Kingdom","New Customers"
"1352",14154,52,272,410.44,3,1,3,313,"United Kingdom","Potential Loyalist"
"1353",14155,6,299,32.7,2,1,1,211,"United Kingdom","Lost Lowest"
"1354",14156,1420,42,6544.29,5,5,5,555,"EIRE","Loyal Customers"
"1355",14157,49,52,108.43,5,1,1,511,"United Kingdom","New Customers"
"1356",14158,41,73,63,5,1,1,511,"United Kingdom","New Customers"
"1357",14159,1212,52,1810.56,5,5,5,555,"United Kingdom","Loyal Customers"
"1358",14161,108,248,343.13,3,2,3,323,"United Kingdom","Need Attention"
"1359",14162,25,206,97.23,3,1,1,311,"United Kingdom","About To Sleep"
"1360",14163,52,120,246.38,4,1,2,412,"United Kingdom","Potential Loyalist"
"1361",14164,29,103,45.07,5,1,1,511,"United Kingdom","New Customers"
"1362",14165,25,308,80.94,2,1,1,211,"United Kingdom","Lost Lowest"
"1363",14167,52,72,223.52,5,1,2,512,"United Kingdom","Potential Loyalist"
"1364",14171,58,131,167.41,4,1,1,411,"United Kingdom","Promising"
"1365",14173,29,43,126.93,5,1,1,511,"United Kingdom","New Customers"
"1366",14174,26,66,50.37,5,1,1,511,"United Kingdom","New Customers"
"1367",14175,164,84,620.08,5,3,4,534,"United Kingdom","Loyal Customers"
"1368",14176,32,330,112.25,2,1,1,211,"United Kingdom","Lost Lowest"
"1369",14177,43,117,187.51,4,1,2,412,"United Kingdom","Potential Loyalist"
"1370",14178,327,41,556.92,5,5,4,554,"United Kingdom","Loyal Customers"
"1371",14179,165,73,464.24,5,3,3,533,"United Kingdom","Potential Loyalist"
"1372",14180,248,43,2332.49,5,5,5,555,"United Kingdom","Loyal Customers"
"1373",14184,24,99,130.04,5,1,1,511,"United Kingdom","New Customers"
"1374",14185,3,364,179.2,2,1,2,212,"United Kingdom","Lost Lowest"
"1375",14188,71,41,138.18,5,2,1,521,"United Kingdom","Potential Loyalist"
"1376",14189,277,35,605.24,5,5,4,554,"United Kingdom","Loyal Customers"
"1377",14191,263,34,533.06,5,5,4,554,"United Kingdom","Loyal Customers"
"1378",14193,42,100,114.41,5,1,1,511,"United Kingdom","New Customers"
"1379",14194,604,37,2032.61,5,5,5,555,"United Kingdom","Loyal Customers"
"1380",14195,8,234,42.8,3,1,1,311,"United Kingdom","About To Sleep"
"1381",14196,6,139,19.59,4,1,1,411,"United Kingdom","Promising"
"1382",14198,44,37,204.44,5,1,2,512,"United Kingdom","Potential Loyalist"
"1383",14199,2,251,11.8,3,1,1,311,"United Kingdom","About To Sleep"
"1384",14201,39,93,104.1,5,1,1,511,"United Kingdom","New Customers"
"1385",14204,44,35,105.82,5,1,1,511,"United Kingdom","New Customers"
"1386",14205,39,43,163.15,5,1,1,511,"United Kingdom","New Customers"
"1387",14206,21,272,45.89,3,1,1,311,"United Kingdom","About To Sleep"
"1388",14208,10,127,35.27,4,1,1,411,"United Kingdom","Promising"
"1389",14209,88,43,462.46,5,2,3,523,"United Kingdom","Potential Loyalist"
"1390",14210,103,124,394.22,4,2,3,423,"United Kingdom","Potential Loyalist"
"1391",14211,118,86,339.18,5,3,3,533,"United Kingdom","Potential Loyalist"
"1392",14212,9,122,11.27,4,1,1,411,"United Kingdom","Promising"
"1393",14213,5,404,24.45,1,1,1,111,"United Kingdom","Lost Lowest"
"1394",14214,70,63,160.98,5,2,1,521,"United Kingdom","Potential Loyalist"
"1395",14215,109,44,242.83,5,2,2,522,"United Kingdom","Potential Loyalist"
"1396",14216,59,36,278.26,5,2,2,522,"United Kingdom","Potential Loyalist"
"1397",14217,107,34,605.34,5,2,4,524,"United Kingdom","Recent High Spender"
"1398",14218,12,75,17.28,5,1,1,511,"United Kingdom","New Customers"
"1399",14219,7,37,16.02,5,1,1,511,"United Kingdom","New Customers"
"1400",14220,21,280,71.32,3,1,1,311,"United Kingdom","About To Sleep"
"1401",14221,194,75,636.28,5,4,4,544,"United Kingdom","Loyal Customers"
"1402",14222,41,210,69.98,3,1,1,311,"United Kingdom","About To Sleep"
"1403",14223,61,125,241.94,4,2,2,422,"United Kingdom","Potential Loyalist"
"1404",14224,118,143,455.22,4,3,3,433,"United Kingdom","Potential Loyalist"
"1405",14226,73,61,221.88,5,2,2,522,"United Kingdom","Potential Loyalist"
